Lebanon	place	main	B1_lg14	Ad	place	   
Lebanon	place	main	B1_lg14	Ad	place	   
Lebanon	place	main	B1_lg14	Ad	place	   
Lebanon	place	main	B1_lg14	the_world	place	   
Lebanon	place	main	B1_lg14	Irem_removed	metaplace	   
Lebanon	place	main	B1_lg14	the_world	place	   
Lebanon	place	main	B1_lg14	Heaven	metaplace	   
Lebanon	place	main	B1_lg14	Irem_removed	metaplace	   
Lebanon	place	main	B1_lg14	Irem_removed	metaplace	   
Lebanon	place	main	B1_lg14	Hell	metaplace	
Rome	place	main	B1_lg14	sky	metaplace	   
Rome	place	main	B1_lg14	desert	place	   
Rome	place	main	B1_lg14	Ocean	place	   
Rome	place	main	B1_lg14	desert	place	   
Rome	place	main	B1_lg14	Arabia	place	   
Rome	place	main	B1_lg14	desert	place	   
Rome	place	main	B1_lg14	Heaven	metaplace	   
Rome	place	main	B1_lg14	the_East	place	   
Rome	place	main	B1_lg14	Heaven	metaplace	   
Rome	place	main	B1_lg14	Heaven	metaplace	   
Rome	place	main	B1_lg14	Earth_planet	place	   
Rome	place	main	B1_lg14	desert	place	   
Rome	place	main	B1_lg14	Yemen	place	   
Rome	place	main	B1_lg14	Lebanon	place	   
Rome	place	main	B1_lg14	Babylon	place	   
Rome	place	main	B1_lg14	Persepolis	place	   
Rome	place	main	B1_lg14	Greece	place	   
Rome	place	main	B1_lg14	Mosque Tauris	place	   
Rome	place	main	B1_lg14	Persia	place	   
Rome	place	main	B1_lg14	Boghar	place	   
Rome	place	main	B1_lg14	Bactria	place	   
Rome	place	main	B1_lg14	Pegu	place	   
Rome	place	main	B1_lg14	the_East	place	   
Rome	place	main	B1_lg14	the_world	place	   
Rome	place	main	B1_lg14	Hirah	place	   
Rome	place	main	B1_lg14	Hirah	place	   
Rome	place	main	B1_lg14	Paradise	metaplace	   
